user_id,item_id,rating
user_218,item_81,3.7
user_76,item_68,5.0
user_140,item_32,5.0
user_104,item_67,5.0
user_420,item_143,5.0
user_292,item_70,3.2
user_24,item_96,3.9
user_247,item_198,5.0
user_162,item_11,5.0
user_472,item_48,5.0
user_119,item_135,5.0
user_132,item_122,3.3
user_275,item_95,4.0
user_148,item_24,5.0
user_205,item_34,5.0
user_210,item_116,4.8
user_188,item_181,4.3
user_247,item_65,5.0
user_270,item_68,5.0
user_380,item_125,4.6
user_304,item_56,3.6
user_406,item_3,4.2
user_401,item_26,5.0
user_6,item_137,4.9
user_479,item_47,5.0
user_220,item_183,4.1
user_209,item_37,3.0
user_469,item_151,4.3
user_89,item_74,2.4
user_281,item_91,2.9
user_166,item_187,2.6
user_159,item_83,5.0
user_267,item_27,5.0
user_444,item_14,5.0
user_384,item_145,4.1
user_113,item_48,5.0
user_278,item_47,5.0
user_296,item_186,5.0
user_263,item_155,3.7
user_67,item_60,4.9
user_242,item_5,4.4
user_53,item_157,5.0
user_212,item_40,5.0
user_464,item_52,3.0
user_81,item_97,5.0
user_131,item_26,5.0
user_414,item_12,3.8
user_499,item_193,5.0
user_264,item_49,3.2
user_283,item_21,4.4
user_141,item_176,4.6
user_390,item_50,4.0
user_184,item_135,4.9
user_205,item_117,4.4
user_426,item_108,4.4
user_0,item_68,3.9
user_85,item_9,4.0
user_240,item_175,5.0
user_201,item_15,2.9
user_186,item_138,5.0
user_413,item_68,5.0
user_300,item_56,5.0
user_191,item_159,5.0
user_477,item_139,4.9
user_185,item_182,3.5
user_174,item_121,2.5
user_222,item_114,4.2
user_461,item_23,4.2
user_348,item_41,4.3
user_268,item_109,3.7
user_148,item_99,3.6
user_191,item_151,5.0
user_64,item_172,4.2
user_377,item_49,3.1
user_408,item_44,5.0
user_18,item_190,5.0
user_170,item_113,3.1
user_356,item_164,1.6
user_135,item_81,5.0
user_499,item_174,1.6
user_58,item_120,5.0
user_16,item_87,5.0
user_337,item_149,4.7
user_372,item_67,4.9
user_268,item_134,3.3
user_458,item_17,3.8
user_491,item_30,5.0
user_123,item_38,5.0
user_465,item_181,4.7
user_478,item_23,5.0
user_205,item_74,5.0
user_24,item_156,4.3
user_336,item_152,4.3
user_209,item_47,5.0
user_296,item_33,4.5
user_349,item_17,2.4
user_418,item_55,3.7
user_280,item_56,4.0
user_11,item_129,3.7
user_23,item_192,4.2
user_275,item_193,4.8
user_36,item_86,2.6
user_104,item_160,3.3
user_174,item_184,2.8
user_438,item_16,4.6
user_207,item_181,5.0
user_286,item_51,5.0
user_108,item_66,5.0
user_368,item_89,4.8
user_159,item_193,5.0
user_482,item_105,4.5
user_473,item_40,3.7
user_63,item_147,4.7
user_408,item_157,4.0
user_491,item_167,4.5
user_98,item_23,5.0
user_48,item_118,3.6
user_290,item_85,2.4
user_89,item_169,3.8
user_418,item_114,2.7
user_489,item_96,4.3
user_236,item_7,5.0
user_360,item_78,3.2
user_490,item_156,4.8
user_359,item_55,4.0
user_296,item_145,4.7
user_159,item_12,4.8
user_169,item_5,4.2
user_292,item_35,4.2
user_277,item_134,5.0
user_319,item_101,3.0
user_5,item_149,4.8
user_113,item_141,5.0
user_187,item_151,4.3
user_421,item_179,3.4
user_374,item_132,3.7
user_308,item_121,3.3
user_23,item_139,5.0
user_53,item_147,5.0
user_456,item_48,3.3
user_381,item_68,4.0
user_6,item_59,2.8
user_276,item_76,4.8
user_5,item_14,4.8
user_74,item_53,3.7
user_145,item_30,5.0
user_48,item_199,4.9
user_423,item_63,3.5
user_27,item_138,3.8
user_50,item_29,5.0
user_132,item_16,4.6
user_258,item_95,3.9
user_73,item_142,5.0
user_1,item_87,5.0
user_276,item_32,3.6
user_401,item_19,4.3
user_408,item_188,3.0
user_61,item_149,5.0
user_361,item_22,3.1
user_235,item_189,4.6
user_144,item_81,5.0
user_248,item_163,3.3
user_380,item_139,5.0
user_184,item_138,3.3
user_36,item_35,4.1
user_100,item_16,3.3
user_450,item_175,5.0
user_187,item_31,4.2
user_434,item_151,4.9
user_412,item_182,5.0
user_75,item_178,4.4
user_354,item_129,3.7
user_81,item_50,3.2
user_43,item_42,3.7
user_199,item_184,2.9
user_291,item_61,5.0
user_148,item_62,4.1
user_208,item_49,4.1
user_103,item_66,5.0
user_198,item_176,3.7
user_306,item_63,3.9
user_455,item_129,3.8
user_290,item_139,3.8
user_449,item_84,3.8
user_42,item_85,2.8
user_171,item_118,4.9
user_485,item_129,4.2
user_370,item_122,2.3
user_123,item_150,4.4
user_196,item_6,2.6
user_2,item_186,4.9
user_140,item_90,5.0
user_462,item_28,4.9
user_229,item_197,3.6
user_375,item_124,4.5
user_338,item_82,5.0
user_57,item_13,5.0
user_360,item_172,2.4
user_304,item_1,5.0
user_368,item_192,5.0
user_453,item_143,4.4
user_148,item_187,1.9
user_492,item_60,4.7
user_375,item_77,4.0
user_274,item_65,4.4
user_142,item_61,5.0
user_378,item_36,5.0
user_442,item_130,2.4
user_51,item_25,5.0
user_258,item_160,3.0
user_366,item_125,5.0
user_285,item_82,3.6
user_253,item_190,3.2
user_372,item_98,4.4
user_333,item_93,4.0
